vw_exporter_name,QUANTITY,UNIT_QUANTITY,PRODUCT_DESCRIPTION,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY
ANNORA,11493,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11736,PAC,LEVETIRACETAM 750MG TABS NDC: 31722-538-12,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,63456,PAC,LEVETIRACETAM 1000MG TABS NDC:31722-539-60,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,4596,PAC,LEVETIRACETAM 750MG TABS (500'S PACK) RI,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,3942,PAC,LEVETIRACETAMORALSOLUTION 100MG/ML(473ML) LEVETIRACETAM 100MG/ML SOLUTION NDC:31722-574-47 RI,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11250,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11430,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK (LEVETIRACETAM 100MG/ML SOLUTION),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11421,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2514000,NOS,LEVETIRACETAM 500MG TABS (5028X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,9972,PAC,LEVETIRACETAM 500MG TABS (PACK OF 500 NOS) (4986000 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,1572480,NOS,LEVETIRACETAM 500MG TABS (13104X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11493,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML (LEVETIRACETAM 100MG/ML SOLUTION) 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11457,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML (LEVETIRACETAM 100MG/ML SOLUTION) 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11457,NOS,LEVETIRACETAM 100MG/ML SOLUTION (LEVETIRACETAM ORAL SOLUTION USP 100MG/ML 473MLPACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,888000,NOS,LEVETIRACETAM 750MG TABS (1776X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,804,NOS,LEVETIRACETAM 250MG TABS(BATCH NOS:OA210585A )(402000 TABS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,330000,NOS,LEVETIRACETAM 250MG TABS (660X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,6777,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,7857,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML)LEVETIRACETAM 100MG/ML SOLUTION(AS PER INV),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11496,PAC,LEVETIRACETAM 750MG TABS (PACK OF 120 NOS) (1379520 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,3775680,NOS,LEVETIRACETAM 1000MG TABS (62928X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,3826080,NOS,LEVETIRACETAM 1000MG TABS (63768X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1386000,NOS,LEVETIRACETAM 750MG TABS (2772X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2643840,NOS,LEVETIRACETAM 250MG TABS (22032X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1713600,NOS,LEVETIRACETAM 250MG TABS (14280X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,4959360,NOS,LEVETIRACETAM 500MG TABS (41328X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1380000,NOS,LEVETIRACETAM 750MG TABS (2760X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11475,NOS,"LEVETIRACETAM 100MG/ML SOLUTION, 473ML P",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1152,NOS,"LEVETIRACETAM 100MG/ML SOLUTION, 473ML P",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1275840,NOS,LEVETIRACETAM 1000MG TABS (21264X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,7938,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML)LEVETIRACETAM 100MG/ML SOLUTION-NDC.: 31722-574-47(AS PER INV),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,576000,NOS,LEVETIRACETAM 250MG TABS (4800X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,296640,NOS,LEVETIRACETAM 250MG TABS (2472X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,7440,NOS,LEVETIRACETAM 750MG TABS (892 800 TABS)(PACK OF 120 NOS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,7931520,NOS,LEVETIRACETAM 500MG TABS (66096X120'S PA,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,480000,NOS,LEVETIRACETAM 750MG TABS (960X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,187200,NOS,LEVETIRACETAM 750MG TABS (1560X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,9054,NOS,"LEVETIRACETAM ORAL SOLUTION 100MG/ML, 47",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11466,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,12051,PAC,LEVETIRACETAMORALSOLUTION 100 MG/ML(437M,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,5094000,NOS,LEVETIRACETAM 500MG TABS (10188X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2526000,NOS,LEVETIRACETAM 500MG TABS (5052X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,4155840,NOS,LEVETIRACETAM 750MG TABS (34632X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2505600,NOS,LEVETIRACETAM 500MG TABS (20880X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11484,NOS,"LEVETIRACETAM 100MG/ML SOLUTION , 473ML",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11502,NOS,"LEVETIRACETAM ORAL SOLUTION 100MG/ML LEVETIRACETAM 100MG/ML SOLUTION (11502 X 1PACK S"" = 11502 SOLUTION)",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1125,NOS,"LEVETIRACETAM 100MG/ML SOLUTION (1125 XPACK S"" 1 = 1125 SOLUTION)",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11484,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1410000,NOS,LEVETIRACETAM 750MG TABS (2820X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,10332,NOS,"LEVETIRACETAM 100MG/ML SOLUTION (10332 XPACK S"" 1 = 10332 SOLUTION)",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,7434,NOS,"LEVETIRACETAMORALSOLUTION 100 MG/ML(473ML) LEVETIRACETAM 100MG/ML SOLUTION (7434X PACK OF 1 S"" = 7434 SOLUTION)",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11475,NOS,"LEVETIRACETAMORALSOLUTION 100 MG/ML(473ML) LEVETIRACETAM 100MG/ML SOLUTION (11475 X PACK OF 1 S"" =11475 SOLUTION)",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,63456,NOS,"LEVETIRACETAM 500 MG TABS (63456 X120 PACK""S = 7614720 TABS)",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11466,NOS,"LEVETIRACETAM ORAL SOLUTION 100MG/ML LEVETIRACETAM 100MG/ML SOLUTION (11466 X 1PACK S"" = 11466 SOLUTION)",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,9756,NOS,"LEVETIRACETAM ORAL SOLUTION 100MG/ML LEVETIRACETAM 100 MG/ML SOLUTION (9756 X PACK OF 1 S"" = 9756 SOLUTION)",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2772,PAC,LEVETIRACETAM 750MG TABS,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,48864,PAC,LEVETIRACETAM 1000 MG TABS(PACK OF 60 NO,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11214,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML)LEVETIRACETAM 100MG/ML SOLUTION(AS PER INV),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,1748160,NOS,LEVETIRACETAM 250MG TABS (14568X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,864000,NOS,LEVETIRACETAM 250MG TABS (1728X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,852000,NOS,LEVETIRACETAM 250MG TABS (1704X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,792,PAC,LEVETIRACETAM 500MG TABS (AS PER INV & PCK LIST),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11403,PAC,LEVETIRACETAMORALSOLUTION 100 MG/ML(473ML) LEVETIRACETAM 100MG/ML SOLUTION (AS PER INV & PCK LIST),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,84024,PAC,LEVETIRACETAM 500MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,26880,PAC,LEVETIRACETAM 500MG TABS(AS PER INV),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,5088,PAC,LEVETIRACETAM 500MG TABS (500'SPACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,15204,PAC,LEVETIRACETAM 500MG TABS NDC:31722-537-05,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11403,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,861120,NOS,LEVETIRACETAM 250MG TABS (7176X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,172800,NOS,LEVETIRACETAM 500MG TABS (1440X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1644,PAC,LEVETIRACETAM 250MG TABS (NDC: 31722-536-05) (PACK OF 500S),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,8124,PAC,LEVETIRACETAM 750MG TABS (NDC: 31722-538-05) (PACK OF 500S),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,5103,PAC,LEVETIRACETAMORAL SOLUTION100MG/ML(473ML)LEVETIRACETAM 100MG/ML SOLUTION(NDC:31722-574-47(AS PER INV),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,1596,PAC,LEVETIRACETAM 250 MG TABS (PACK OF 500 NOS) (798000 TABS) (GST INV NO:SI3619000007 DT:30.04.19),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11313,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2793600,NOS,LEVETIRACETAM 750MG TABS (23280X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11448,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML (LEVETIRACETAM 100MG/ML SOLUTION) 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11448,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML (LEVETIRACETAM 100MG/ML SOLUTION)(473ML PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2574720,NOS,LEVETIRACETAM 250MG TABS (21456X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,21312,PAC,LEVETIRACETAM 1000 MG TABS ( PACK OF 60NOS) (1278720 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,732,PAC,LEVETIRACETAM 250 MG TABS (PACK OF 500 NOS)(366000 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,3456,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML)LEVETIRACETAM 100MG/ML SOLUTION( PACK OF 1 NOS) (3456 SOLUTION),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,19584,PAC,LEVETIRACETAM 1000MG TABS (1175040 TABS)(PACK OF 60 NOS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11304,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML)LEVETIRACETAM 100MG/ML SOLUTION (11304SOLUTION )(PACK OF 1 NOS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,20568,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 NOS) (2468160 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,744,PAC,LEVETIRACETAM 250MG TABS (PACK OF 500 NOS) (372000 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,21168,PAC,LEVETIRACETAM 1000MG TABS (PACK OF 60 NOS) (1270080 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,2748,PAC,LEVETIRACETAM 750 MG TABS(PACK OF 500 NOS) (1374000 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,1440,PAC,LEVETIRACETAM 750 MG TABS (PACK OF 500 NOS) (720000 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,13848,PAC,LEVETIRACETAM 250MG TABS (PACK OF 120 NOS)(1661760 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,2556000,NOS,LEVETIRACETAM 500MG TABS (5112X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,138000,NOS,LEVETIRACETAM 250MG TABS (276X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,5250240,NOS,LEVETIRACETAM 500MG TABS (43752X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1560000,NOS,LEVETIRACETAM 500MG TABS (3120 X 500'SPACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,324000,NOS,LEVETIRACETAM 1000MG TABS (5400 X 60'SPACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,20880,PAC,LEVETIRACETAM 500MG TABS (PACK OF 120 NOS)(2505600 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,21024,PAC,LEVETIRACETAM 500MG TABS (PACK OF 120S )(2522880 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,10323,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2736,PAC,LEVETIRACETAM 750MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,10863,NOS,"LEVETIRACETAM ORAL SOLUTION 100MG/ML, 47",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,20664,PAC,LEVETIRACETAM 1000MG TABS (PACK OF 60 NOS) (1239840 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,4920,PAC,LEVETIRACETAM 500MG TABS (PACK OF 500 NOS)(2460000 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,42624,PAC,LEVETIRACETAM 500 MG TABS NDC: 31722-537-12,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,25776,PAC,LEVETIRACETAM 1000MG TABS NDC:31722-539-60,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11313,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML)LEVETIRACETAM 100MG/ML SOLUTION(AS PER INV) NDC NO 31722-574-47,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,58056,PAC,LEVETIRACETAM 1000MG TABS (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,62448,PAC,LEVETIRACETAM 500MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,1680,PAC,LEVETIRACETAM 250MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11295,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,4800,PAC,LEVETIRACETAM 500MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,2772,PAC,LEVETIRACETAM 750MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,42264,PAC,LEVETIRACETAM 1000MG TABS (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,3432960,NOS,LEVETIRACETAM 250MG TABS (28608X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1704000,NOS,LEVETIRACETAM 250MG TABS (3408X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1740,NOS,LEVETIRACETAM 250MG TABS (PACK OF 500 NOS)(870000 TABS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2531520,NOS,LEVETIRACETAM 500MG TABS (21096X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1716,PAC,LEVETIRACETAM 250 MG TABS-NDC31722-536-0,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,5160,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 500 NOS) (2580000 TABS) (GST INV NO: :SI3619000020 DT:22.05.2019),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,2732,PAC,LEVETIRACETAM 500 MG TABS ( PACK OF 500,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11484,PAC,LEVETIRACETAMORALSOLUTION 100 MG/ML(473ML) LEVETIRACETAM 100MG/ML SOLUTION (AS PER INV & PCK LIST),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,1764,PAC,LEVETIRACETAM 750 MG TABS (882 000 TABS) PER PACK 500 NOS (GST INV NO: SI3619000075 DT: 23.09.2019),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,3768,NOS,LEVETIRACETAM 750MG TABS (500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,32064,PAC,LEVETIRACETAM 750MG TABS NDC:31722-538-12(AS PER INV),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11493,NOS,"LEVETIRACETAM ORAL SOLUTION 100MG/ML, 47",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,6168,PAC,LEVETIRACETAM 750MG TABS NDC:31722-538-05(AS PER INV),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11268,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK RI,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,7326,PAC,LEVETIRACETAMORALSOLUTION 100MG/ML(473ML) LEVETIRACETAM 100MG/ML SOLUTION NDC: 31722-574-47 RI,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,15144,PAC,LEVETIRACETAM 500MG TABS (500'S PACK) RI,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,3432,PAC,LEVETIRACETAM 250MG TABS NDC:31722-536-05,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,11616,PAC,LEVETIRACETAM 750MG TABS (120'S PACK) RI,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,2286,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML (LEVETIRACETAM 100MG/ML SOLUTION) 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,930240,NOS,LEVETIRACETAM 500MG TABS (7752X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,7539840,NOS,LEVETIRACETAM 500MG TABS (62832X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,870000,NOS,LEVETIRACETAM 250MG TABS (1740X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,11475,NOS,LEVETIRACETAM 100MG/ML SOLUTION (LEVETIRACETAM ORAL SOLUTION USP 100MG/ML 473MLPACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,876000,NOS,LEVETIRACETAM 250MG TABS (1752X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,6093,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,10593,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML)LEVETIRACETAM 100MG/ML SOLUTION NDC.: 31722-574-47,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,22944,PAC,LEVETIRACETAM 750MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,28248,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,21072,PAC,LEVETIRACETAM 500MG TABS(PACK OF 120 NOS) (2528640 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,21072,PAC,LEVETIRACETAM 500MG TABS(PACK OF 120 NOS,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,21072,PAC,LEVETIRACETAM 500MG TABS (PACK OF 120 NOS) (2 528 640 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
ANNORA,1592640,NOS,LEVETIRACETAM 1000MG TABS (26544X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1270080,NOS,LEVETIRACETAM 1000MG TABS (21168X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,10287,NOS,"LEVETIRACETAM 100MG/ML SOLUTION, 473ML P",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1701,NOS,"LEVETIRACETAM 100MG/ML SOLUTION, 473ML P",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2564640,NOS,LEVETIRACETAM 1000MG TABS (42744X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2790000,NOS,LEVETIRACETAM 500MG TABS (5580X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,1404000,NOS,LEVETIRACETAM 750MG TABS (2808X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
ANNORA,2262000,NOS,LEVETIRACETAM 750MG TABS (4524X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
